id,user_id,opp_id,user_strat,opp_strat,complete,seen_bit,created_at,updated_at,stage_id,user_time_left,opp_time_left,user_history,opp_history,fb_friend,same_parity,mutual_friends
857,3,1,f,f,t,t,1.423816852,2.434871076,3,235,25,0,60,t,t,0
930,22,5,f,f,t,t,1.450166111,2.409855787,6,131,171,0,0,f,f,12
868,3,41,t,t,t,t,1.424387998,2.197656991,3,228,197,0,100,f,t,0
852,13,1,,f,f,f,1.42364625,1.423646458,3,,,,,,,
850,41,41,t,t,t,t,1.423581111,1.423669236,1,,,,,f,t,
910,3,5,t,f,t,t,1.449314016,2.357150671,5,220,197,0,20,f,t,1
846,36,1,f,f,t,t,1.423457014,2.730562917,3,246,211,0,20,t,f,25
854,34,1,,t,f,f,1.423701493,1.42370169,3,,,,,,,
835,22,1,f,f,t,t,1.4231325,2.434870799,3,161,244,20,40,f,f,12
924,36,5,f,f,t,t,1.449944074,2.515923461,6,224,119,100,20,f,f,3
812,33,37,f,f,t,f,1.420296435,6.179742257,6,131,194,0,20,f,t,1
765,38,25,t,f,t,f,1.411745625,9.272022604,6,9,161,0,0,t,f,211
773,39,39,t,f,t,t,1.414340023,7.317240532,1,,,,,f,t,
826,20,2,t,t,t,t,1.422391019,7.339629838,2,202,88,0,20,t,t,50
809,27,37,f,f,t,f,1.420107211,7.377900174,6,169,182,0,20,f,t,31
839,27,1,t,f,t,t,1.423259954,7.453860162,3,242,240,0,40,t,t,36
858,31,1,,f,f,f,1.42388066,1.42388088,3,,,,,,,
871,22,41,f,t,t,t,1.424733102,2.531301227,4,140,128,20,100,f,f,2
918,14,5,f,f,t,t,1.449585741,5.392070648,5,223,193,0,100,t,f,43
861,28,1,f,t,t,t,1.424037662,5.121774132,3,218,234,0,40,t,f,46
841,16,1,t,f,t,t,1.423293692,2.730562674,3,156,198,0,0,f,f,1
865,19,1,,f,f,f,1.424093333,1.424093519,3,,,,,,,
867,13,41,,t,f,f,1.424338657,1.424338947,3,,,,,,,
869,19,41,,t,f,f,1.424454468,1.424454653,3,,,,,,,
870,24,41,,t,f,f,1.42459272,1.424592882,4,,,,,,,
855,41,41,t,f,t,t,1.423728414,1.424894745,1,,,,,f,t,
873,12,41,,t,f,f,1.425322697,1.425322963,6,,,,,,,
844,41,1,t,f,t,t,1.423416481,1.426318715,3,250,159,0,100,f,t,16
876,43,43,f,t,t,t,1.428000035,1.428614097,1,,,,,f,t,
881,43,43,t,f,t,t,1.428689421,1.428794942,1,,,,,f,t,
882,43,43,f,t,f,f,1.428870706,1.428870706,1,,,,,,,
885,39,43,,f,f,f,1.429885069,1.429885301,3,,,,,,,
883,42,42,f,f,t,t,1.429353241,1.430726331,1,,,,,f,t,
888,44,44,f,t,t,t,1.434414155,1.434562975,1,,,,,f,t,
889,44,44,t,f,t,t,1.434635926,1.434689317,1,,,,,f,t,
890,44,44,f,f,t,t,1.434751782,1.434824317,1,,,,,f,t,
891,44,44,f,t,t,t,1.434890347,1.434940521,1,,,,,f,t,
892,44,44,f,f,f,f,1.435007801,1.435007801,1,,,,,,,
893,44,37,,f,f,f,1.439429954,1.439430104,6,,,,,,,
879,37,2,f,f,t,t,1.428421019,1.446434479,3,84,44,0,40,f,f,17
880,37,2,f,f,t,t,1.428548032,1.440666806,2,78,37,0,20,f,f,17
460,18,2,t,f,t,t,1.247569896,1.446434387,3,205,69,0,20,t,t,56
909,35,2,,f,f,f,1.448049028,1.44804978,3,,,,,,,
911,7,5,,f,f,f,1.449386701,1.449386933,5,,,,,,,
915,32,5,,f,f,f,1.449482801,1.449483021,5,,,,,,,
916,24,5,,f,f,f,1.449516273,1.449516435,5,,,,,,,
919,9,5,,f,f,f,1.449627836,1.449628009,5,,,,,,,
920,13,5,,f,f,f,1.449664213,1.449664537,5,,,,,,,
921,8,5,,f,f,f,1.449782442,1.449782674,6,,,,,,,
925,40,5,,f,f,f,1.449997488,1.44999765,6,,,,,,,
926,9,5,,f,f,f,1.450033785,1.450033947,6,,,,,,,
927,12,5,,f,f,f,1.45006794,1.450068229,6,,,,,,,
928,31,5,,f,f,f,1.4501,1.450100185,6,,,,,,,
929,28,5,,f,f,f,1.450130475,1.450130787,6,,,,,,,
931,8,42,,t,f,f,1.450173194,1.450173773,2,,,,,,,
933,35,5,,f,f,f,1.450239456,1.450239699,6,,,,,,,
886,42,42,f,f,t,t,1.430785706,1.450427419,1,,,,,f,t,
934,42,42,f,t,t,t,1.450487407,1.451118287,1,,,,,f,t,
907,42,2,f,f,t,t,1.447962581,1.451337234,2,244,229,100,20,t,t,17
939,42,42,f,t,t,t,1.452040567,1.452116088,1,,,,,f,t,
941,44,2,,f,f,f,1.45228581,1.452285972,2,,,,,,,
940,42,42,f,f,t,t,1.452175961,1.452706586,1,,,,,f,t,
936,45,45,f,f,t,t,1.451695035,1.453018669,1,,,,,f,t,
942,44,2,,f,f,f,1.452367083,1.452367222,3,,,,,,,
944,45,45,f,t,t,t,1.453103241,1.453279618,1,,,,,f,t,
945,45,45,f,f,f,f,1.453335961,1.453335961,1,,,,,,,
943,42,42,f,t,t,t,1.452779479,1.453766169,1,,,,,f,t,
997,44,42,,f,f,f,1.487166887,1.487167095,5,,,,,,,
946,8,45,,f,f,f,1.453789444,1.45378963,2,,,,,,,
947,42,42,f,t,f,f,1.453825868,1.453825868,1,,,,,,,
949,1,45,f,f,t,t,1.454293738,1.454707674,4,131,250,0,0,t,t,213
948,8,45,,f,f,f,1.454092292,1.454092442,3,,,,,,,
1312,81,81,f,t,t,t,1.716647211,1.716721065,1,,,,,f,t,
952,25,45,,f,f,f,1.455159792,1.455159954,5,,,,,,,
953,46,46,f,f,f,f,1.455558773,1.455558773,1,,,,,,,
955,47,47,f,f,t,t,1.456991134,1.457681505,1,,,,,f,t,
956,47,47,f,t,t,t,1.457740949,1.457890023,1,,,,,f,t,
957,47,47,f,f,f,f,1.457949167,1.457949167,1,,,,,,,
958,48,48,t,t,t,t,1.460744479,1.46085662,1,,,,,f,t,
959,48,48,f,t,t,t,1.460915961,1.460956285,1,,,,,f,t,
960,48,48,f,t,f,f,1.461015301,1.461015301,1,,,,,,,
961,49,49,f,t,t,t,1.462165266,1.462997824,1,,,,,f,t,
962,49,49,t,t,t,t,1.463059086,1.463539387,1,,,,,f,t,
963,49,49,t,f,t,t,1.463600764,1.463791736,1,,,,,f,t,
964,49,49,t,t,t,t,1.463853009,1.463949942,1,,,,,f,t,
965,49,49,t,f,t,t,1.464011713,1.464238576,1,,,,,f,t,
967,31,49,,f,f,f,1.465165764,1.465165914,2,,,,,,,
968,50,50,f,t,t,t,1.467472118,1.468380208,1,,,,,f,t,
966,49,49,f,f,t,t,1.464301088,1.468434444,1,,,,,f,t,
970,49,49,f,f,f,f,1.468495972,1.468495972,1,,,,,,,
969,50,50,t,t,t,t,1.468440394,1.468564387,1,,,,,f,t,
971,50,50,t,f,t,t,1.468624398,1.468870197,1,,,,,f,t,
995,26,11,f,f,t,t,1.486092095,2.061271215,6,250,151,0,0,t,f,72
973,50,50,f,t,f,f,1.46897515,1.46897515,1,,,,,,,
974,51,51,f,f,t,t,1.471252604,1.471355231,1,,,,,f,t,
975,51,51,f,f,t,t,1.471415301,1.471496748,1,,,,,f,t,
976,51,51,f,t,t,t,1.471556678,1.471589792,1,,,,,f,t,
977,51,51,f,f,t,t,1.471649792,1.471681933,1,,,,,f,t,
978,51,51,f,f,t,t,1.471741076,1.47177816,1,,,,,f,t,
979,51,51,t,t,t,t,1.47183787,1.471905428,1,,,,,f,t,
981,52,52,t,f,t,t,1.472197049,1.473334039,1,,,,,f,t,
982,52,52,f,t,t,t,1.473395023,1.473462836,1,,,,,f,t,
983,52,52,t,t,t,t,1.473522998,1.473569167,1,,,,,f,t,
984,52,52,f,f,f,f,1.473629306,1.473629306,1,,,,,,,
938,42,2,f,f,t,t,1.451770995,1.479810451,3,240,225,0,40,t,t,17
1028,58,2,t,f,t,t,1.515950822,2.386052569,3,247,157,0,20,t,t,107
8937,319,319,f,t,t,t,2.864470093,2.864521146,1,,,,,f,t,
986,53,53,f,t,t,t,1.483782593,1.484428137,1,,,,,f,t,
987,53,53,f,f,t,t,1.484493727,1.484580023,1,,,,,f,t,
992,11,11,t,t,t,t,1.485629711,3.509497581,1,,,,,f,t,
906,18,2,t,t,t,t,1.446784433,7.343365891,6,21,101,100,0,t,t,56
914,18,5,t,f,t,t,1.449453704,6.344892164,5,111,137,0,60,f,f,1
917,33,5,t,f,t,t,1.449552269,6.344892512,5,166,144,0,60,f,t,1
954,38,45,t,t,t,f,1.456211424,9.27204809,6,250,222,20,0,t,f,130
900,18,2,f,f,t,t,1.441201586,6.147684213,2,196,131,0,20,t,t,56
901,18,2,f,f,t,t,1.441304051,6.305133461,5,124,114,0,20,t,t,56
1008,43,54,t,f,t,f,1.496622789,2.492967778,2,251,250,0,0,f,f,59
988,53,53,t,f,t,t,1.484643565,1.484706562,1,,,,,f,t,
972,2,49,f,f,t,t,1.468908368,2.340483021,3,205,250,40,0,t,f,71
1029,22,58,f,f,t,f,1.516162049,2.388704988,2,191,234,0,0,t,t,73
1027,58,2,f,f,t,t,1.515859236,2.385967292,2,250,161,0,0,t,t,107
980,51,51,f,t,t,t,1.471965347,2.584185208,1,,,,,f,t,
996,46,42,,f,f,f,1.486964745,1.486964954,2,,,,,,,
998,52,42,,f,f,f,1.487738542,1.487738715,6,,,,,,,
999,47,42,,f,f,f,1.487948947,1.487949109,4,,,,,,,
1002,54,54,f,f,t,t,1.494983067,1.495584595,1,,,,,f,t,
1003,54,54,f,f,t,t,1.495645058,1.495824248,1,,,,,f,t,
1004,54,54,f,t,t,t,1.495886701,1.495941632,1,,,,,f,t,
1005,54,54,f,t,f,f,1.496002002,1.496002002,1,,,,,,,
1006,55,55,f,f,f,f,1.496024282,1.496024282,1,,,,,,,
1007,56,56,f,t,t,t,1.496455856,1.497046157,1,,,,,f,t,
1009,56,56,f,f,t,t,1.497111597,1.497227859,1,,,,,f,t,
1013,56,56,f,t,f,f,1.497287801,1.497287801,1,,,,,,,
1016,53,2,,f,f,f,1.503961944,1.503962164,2,,,,,,,
1018,51,2,,f,f,f,1.504082188,1.504082431,2,,,,,,,
1023,40,2,,f,f,f,1.514413275,1.514413565,3,,,,,,,
1021,58,58,f,f,t,t,1.51331331,1.514515532,1,,,,,f,t,
1025,58,58,f,f,t,t,1.514575289,1.514848194,1,,,,,f,t,
1026,58,58,f,f,f,f,1.514907975,1.514907975,1,,,,,,,
1031,30,2,,t,f,f,1.516724375,1.516724514,2,,,,,,,
1032,30,2,,f,f,f,1.516864271,1.516864456,3,,,,,,,
1030,59,59,f,f,t,t,1.516700532,1.517735648,1,,,,,f,t,
1036,59,59,f,f,t,t,1.517805104,1.517983889,1,,,,,f,t,
1037,59,59,f,t,f,f,1.518043819,1.518043819,1,,,,,,,
1039,51,59,,t,f,f,1.51954331,1.519543484,2,,,,,,,
1040,6,59,,t,f,f,1.519650289,1.519650694,2,,,,,,,
1041,60,59,,t,f,f,1.519766516,1.519766701,2,,,,,,,
1022,57,57,f,t,t,t,1.513720359,1.520656725,1,,,,,f,t,
1042,57,57,t,t,t,t,1.520717685,1.520944711,1,,,,,f,t,
1043,57,57,t,t,t,t,1.521005185,1.521252245,1,,,,,f,t,
1050,57,57,f,f,f,f,1.522308009,1.522308009,1,,,,,,,
1045,57,57,f,f,t,t,1.521312106,1.52224794,1,,,,,f,t,
1033,57,2,t,f,t,t,1.517362905,1.522305139,2,250,180,0,0,t,f,134
951,45,1,t,f,t,t,1.455051817,1.532648854,5,243,124,0,100,t,t,213
1035,57,2,f,t,t,t,1.517582106,1.525563831,4,237,174,0,0,t,f,134
665,11,1,f,f,t,t,1.397621725,1.587712338,2,189,131,0,20,f,t,1
1024,1,2,f,f,t,t,1.514548391,1.537294271,4,111,149,0,0,t,f,15
1010,1,2,f,f,t,t,1.49716941,1.594536667,2,73,121,20,40,t,f,15
1034,57,2,f,f,t,t,1.517439769,1.524327928,3,244,181,0,20,t,f,134
1313,81,81,f,t,t,t,1.716782095,1.71680537,1,,,,,f,t,
1752,104,104,f,f,t,t,2.292367546,2.292548229,1,,,,,f,t,
1753,104,104,f,t,f,f,2.292608495,2.292608495,1,,,,,,,
1078,64,64,f,t,t,t,1.540770451,2.443854931,1,,,,,f,t,
2452,45,110,,t,f,f,2.481487859,2.481488056,6,,,,,,,
1134,68,2,f,f,t,t,1.574636481,2.555442002,3,247,68,0,20,t,t,55
1136,68,2,f,f,t,t,1.574855197,2.555559155,4,240,61,0,0,t,t,55
1106,1,69,f,f,t,t,1.56514831,2.657515961,6,91,250,0,0,t,t,66
1051,57,2,t,t,t,t,1.522698634,1.526232037,2,236,161,100,20,t,f,134
1060,61,61,f,f,t,t,1.528692141,1.528955741,1,,,,,f,t,
895,2,37,f,f,t,t,1.439555231,1.529017396,5,22,63,0,0,f,f,18
1062,61,61,f,t,t,t,1.529016493,1.529068623,1,,,,,f,t,
789,11,37,f,f,t,t,1.415563519,1.529350231,6,164,30,0,20,f,t,1
1063,61,61,f,f,t,t,1.529129954,1.529372234,1,,,,,f,t,
1064,61,61,f,t,t,t,1.529470162,1.529530613,1,,,,,f,t,
1056,42,2,f,f,t,t,1.525666123,4.321472755,4,190,49,0,0,t,t,18
1067,56,2,,f,f,f,1.530325671,1.53032581,3,,,,,,,
1065,61,61,t,t,t,t,1.529594537,3.394453484,1,,,,,f,t,
1015,37,2,f,f,t,t,1.497394653,1.532404931,2,17,160,0,40,f,f,17
3703,99,228,f,f,t,f,2.671805243,3.023079931,6,170,217,0,0,f,f,1
1069,39,2,,f,f,f,1.532520972,1.532521088,3,,,,,,,
1076,61,2,t,f,t,t,1.538938125,3.401354699,2,77,243,100,0,t,f,37
1091,14,41,f,t,t,f,1.554408727,4.545770637,6,157,157,0,100,f,f,15
1054,42,2,f,f,t,t,1.525449977,4.237762488,2,234,59,0,0,t,t,18
1072,50,2,,f,f,f,1.533185324,1.533185509,4,,,,,,,
1073,62,62,f,t,f,f,1.533238009,1.533238009,1,,,,,,,
1080,63,63,f,t,t,t,1.544269375,1.545211215,1,,,,,f,t,
1081,63,63,t,t,t,t,1.545270903,1.545578935,1,,,,,f,t,
1082,63,63,t,f,t,t,1.545638021,1.545736146,1,,,,,f,t,
1083,63,63,f,f,t,t,1.545795336,1.545855833,1,,,,,f,t,
1074,2,1,f,t,t,t,1.535970903,1.547081701,4,142,104,0,0,t,f,15
1088,53,41,,t,f,f,1.554295752,1.554296157,6,,,,,,,
1089,34,41,,t,f,f,1.554328206,1.554328704,6,,,,,,,
1090,24,41,,t,f,f,1.554363692,1.55436419,6,,,,,,,
1092,65,65,f,t,f,f,1.55531022,1.55531022,1,,,,,,,
1093,66,66,f,f,f,f,1.55637662,1.55637662,1,,,,,,,
1094,67,67,f,f,t,t,1.558560451,1.559010822,1,,,,,f,t,
1095,67,67,f,t,t,t,1.559070625,1.559130891,1,,,,,f,t,
1096,67,67,f,t,t,t,1.559198565,1.559232211,1,,,,,f,t,
1097,67,67,f,f,t,t,1.559292083,1.559374062,1,,,,,f,t,
1098,67,67,f,f,f,f,1.559434039,1.559434039,1,,,,,,,
1099,69,69,f,t,t,t,1.56266397,1.563227118,1,,,,,f,t,
1100,69,69,t,t,t,t,1.563286586,1.563363287,1,,,,,f,t,
1101,69,69,f,f,t,t,1.563423275,1.564048391,1,,,,,f,t,
1103,69,69,f,f,f,f,1.564207546,1.564207546,1,,,,,,,
1105,70,70,f,f,f,f,1.56456478,1.56456478,1,,,,,,,
1061,2,37,f,f,t,t,1.528982037,1.565744201,4,141,6,0,0,f,f,18
1111,34,5,,f,f,f,1.56908735,1.56908765,5,,,,,,,
1112,48,5,,f,f,f,1.569111123,1.569111377,5,,,,,,,
1113,17,5,,f,f,f,1.569138056,1.569138252,5,,,,,,,
1114,40,5,,f,f,f,1.569161921,1.569162176,5,,,,,,,
1115,71,71,f,f,t,t,1.570352569,1.571136065,1,,,,,f,t,
1117,7,71,,f,f,f,1.572113738,1.572113935,2,,,,,,,
1116,71,71,f,t,t,t,1.571198438,1.572244606,1,,,,,f,t,
1118,71,71,f,f,t,t,1.572303738,1.573727523,1,,,,,f,t,
1120,72,72,t,t,t,t,1.573852211,1.573927326,1,,,,,f,t,
1121,72,72,f,f,t,t,1.573987928,1.574028565,1,,,,,f,t,
1108,1,5,t,t,t,t,1.568896435,1.596482361,5,81,216,100,0,t,t,84
1127,55,2,,f,f,f,1.574355405,1.574355613,2,,,,,,,
1122,72,72,f,f,t,t,1.57409603,1.574478252,1,,,,,f,t,
1129,56,2,,f,f,f,1.574479583,1.574480023,2,,,,,,,
1130,72,72,f,f,t,t,1.574539456,1.574570775,1,,,,,f,t,
1133,72,72,f,t,t,t,1.574635301,1.574676146,1,,,,,f,t,
1135,72,72,f,t,t,t,1.574737199,1.574829398,1,,,,,f,t,
1137,72,72,t,f,t,t,1.574889896,1.574963808,1,,,,,f,t,
1138,72,72,f,t,f,f,1.575025255,1.575025255,1,,,,,,,
1139,73,73,t,t,t,t,1.579038796,1.58048831,1,,,,,f,t,
1140,73,73,t,t,t,t,1.580547442,1.580755463,1,,,,,f,t,
1141,73,73,t,f,t,t,1.580814502,1.580900394,1,,,,,f,t,
1142,73,73,t,t,t,t,1.580959861,1.580985544,1,,,,,f,t,
1143,73,73,t,t,t,t,1.581046424,1.581068634,1,,,,,f,t,
1144,73,73,t,t,t,t,1.58112772,1.581365116,1,,,,,f,t,
1068,1,37,f,t,t,f,1.530782014,1.587510382,6,78,250,0,20,t,t,134
1066,2,2,f,f,t,t,1.530215498,1.62715,1,,,,,f,t,
1147,1,3,f,f,t,t,1.592609317,1.592753194,5,69,259,80,0,t,t,0
1148,37,2,,f,f,f,1.594512118,1.594512454,3,,,,,,,
1149,37,2,,f,f,f,1.59465566,1.594655914,2,,,,,,,
1150,37,2,,f,f,f,1.594761574,1.594761887,6,,,,,,,
1107,2,5,f,f,t,t,1.568802095,1.596481944,5,134,229,20,0,t,f,14
1151,74,74,t,f,t,t,1.596701609,1.597617905,1,,,,,f,t,
1152,74,74,f,f,t,t,1.597678148,1.597793738,1,,,,,f,t,
1153,74,2,f,f,t,t,1.597824167,1.598761759,2,250,117,0,20,t,t,120
1104,1,69,f,f,t,t,1.564467847,1.624092199,4,80,237,0,0,t,t,66
1119,71,71,f,t,t,t,1.573786794,1.658051829,1,,,,,f,t,
1052,57,2,t,f,t,t,1.524683704,1.657773785,3,235,26,0,0,t,f,134
1084,57,2,f,f,t,t,1.553483785,1.658702049,4,226,27,0,0,t,f,134
1057,57,2,f,f,t,t,1.526047419,1.659044514,5,206,2,0,0,t,f,134
1314,81,81,f,t,t,t,1.716865637,1.716909676,1,,,,,f,t,
1220,69,5,f,f,t,t,1.64225728,2.684722002,6,205,66,0,0,f,t,2
1181,1,69,f,t,t,t,1.624257373,2.657030544,4,48,230,20,0,t,t,66
1228,2,4,f,f,t,t,1.654586181,2.316969491,2,20,122,0,0,t,t,50
1155,74,2,t,f,t,t,1.59791544,1.599957512,3,246,113,0,0,t,t,120
1244,1,2,f,f,t,t,1.660485197,2.049687477,3,39,132,80,0,t,f,15
1159,74,2,f,f,t,t,1.598981088,1.60006412,4,237,114,0,0,t,t,120
4590,263,5,,t,f,f,2.734953183,2.73495338,6,,,,,,,
1163,75,75,f,f,f,f,1.600350926,1.600350926,1,,,,,,,
1186,2,4,f,f,t,t,1.624739896,2.531654016,4,59,162,0,0,t,t,50
1214,1,5,f,f,t,t,1.64196706,2.207671516,4,47,204,20,0,t,t,84
1165,10,2,,f,f,f,1.601726192,1.601726366,4,,,,,,,
1166,60,2,,f,f,f,1.601797674,1.601798021,2,,,,,,,
1167,76,76,f,f,t,t,1.602019329,1.602378704,1,,,,,f,t,
1168,76,76,f,t,t,t,1.602439051,1.602530729,1,,,,,f,t,
1169,76,76,f,f,t,t,1.602589803,1.602615799,1,,,,,f,t,
2449,110,2,f,t,t,t,2.481178345,2.515911968,4,16,183,0,20,t,t,107
1171,76,76,f,t,f,f,1.602675556,1.602675556,1,,,,,,,
1185,11,4,f,f,t,t,1.624690602,2.5316539,4,103,114,0,0,t,f,13
1184,22,4,f,f,t,t,1.624595185,2.531249919,2,183,94,0,0,f,t,12
1174,72,2,,f,f,f,1.604763403,1.604763935,2,,,,,,,
1187,57,4,f,f,t,t,1.624810498,2.53165419,4,219,129,0,0,f,f,18
1175,72,2,,f,f,f,1.604837118,1.604837396,3,,,,,,,
1188,26,4,f,f,t,t,1.624931563,2.531867442,6,239,107,0,0,t,t,9
1176,75,2,,f,f,f,1.606994398,1.606994641,2,,,,,,,
1191,16,4,t,f,t,t,1.62554206,2.555066748,3,165,31,0,0,f,t,4
1177,75,2,,f,f,f,1.607075405,1.607075648,3,,,,,,,
379,4,2,f,f,t,t,1.096181829,1.622997454,2,250,107,0,20,t,t,50
3704,7,228,,f,f,f,2.67183684,2.671837014,6,,,,,,,
8940,284,314,,f,f,f,2.864929664,2.864929838,5,,,,,,,
1180,4,4,f,f,f,f,1.624131806,1.624131806,1,,,,,,,
1189,17,4,,f,f,f,1.625033218,1.625033669,6,,,,,,,
1190,9,4,,f,f,f,1.625118576,1.625118877,4,,,,,,,
368,4,2,f,f,t,t,1.07181191,1.627182778,4,222,96,0,0,t,t,50
1198,78,78,f,f,f,f,1.633699248,1.633699248,1,,,,,,,
1197,77,77,f,f,t,t,1.632721944,1.633834549,1,,,,,f,t,
1199,77,77,f,f,t,t,1.633896273,1.634297674,1,,,,,f,t,
1200,77,77,f,f,f,f,1.634358299,1.634358299,1,,,,,,,
1203,47,2,,f,f,f,1.638715787,1.638715984,2,,,,,,,
1206,62,2,,f,f,f,1.638831215,1.638831424,2,,,,,,,
1207,78,2,,f,f,f,1.639249074,1.639249595,2,,,,,,,
1208,77,2,,f,f,f,1.639322581,1.639322778,2,,,,,,,
1209,77,2,,f,f,f,1.639442604,1.639442836,3,,,,,,,
1211,78,2,,f,f,f,1.639512801,1.639513009,3,,,,,,,
1212,78,2,,f,f,f,1.63960272,1.639603079,4,,,,,,,
1215,62,5,,f,f,f,1.642024259,1.642024468,4,,,,,,,
1217,13,5,,f,f,f,1.642096053,1.642096262,4,,,,,,,
1218,6,5,,f,f,f,1.642142037,1.642142234,4,,,,,,,
1219,45,5,,f,f,f,1.642215127,1.642215313,2,,,,,,,
1221,56,5,,f,f,f,1.642283287,1.642283472,6,,,,,,,
1222,17,5,,f,f,f,1.642307951,1.642308183,6,,,,,,,
1182,2,4,f,f,t,t,1.624384907,1.654529028,2,63,166,0,0,t,t,50
1196,4,2,f,f,t,t,1.628476169,1.65740728,5,155,52,0,20,t,t,50
1195,4,2,f,f,t,t,1.628393275,1.657496204,6,142,39,0,0,t,t,50
1237,57,2,,f,f,f,1.659645718,1.659645926,5,,,,,,,
1077,57,2,t,f,t,t,1.540595729,1.65854485,2,212,5,100,0,t,f,134
1172,71,2,f,f,t,t,1.604591562,1.658545093,2,250,16,0,0,f,f,14
1231,71,71,t,f,t,t,1.658114039,1.658707836,1,,,,,f,t,
1238,57,2,,f,f,f,1.659714213,1.659714398,6,,,,,,,
1145,73,73,t,f,t,t,1.581424352,7.207567998,1,,,,,f,t,
1160,73,2,f,f,t,t,1.599938032,7.339629907,2,246,59,0,20,t,f,36
1161,73,2,f,f,t,t,1.600029132,7.226475382,3,230,55,0,20,t,f,36
1213,64,5,f,f,t,t,1.641921343,8.163995093,4,173,47,0,80,f,f,11
1158,64,74,f,t,t,t,1.598912106,7.396381065,2,250,230,0,0,f,t,0
1154,74,74,t,f,t,t,1.597853715,7.40089919,1,,,,,f,t,
1162,74,2,t,t,t,t,1.600207164,7.652081296,5,211,229,0,40,t,t,121
1232,71,2,f,f,t,t,1.658681516,1.659143414,2,239,6,0,0,f,f,14
1239,71,2,f,f,t,t,1.65977978,1.660775336,6,215,223,0,0,f,f,14
1173,71,2,f,f,t,t,1.60466066,1.659520567,3,246,12,0,0,f,f,14
1230,57,2,f,f,t,t,1.658052315,1.659520671,3,193,250,0,0,t,f,134
1241,6,71,,f,f,f,1.660013171,1.660013472,5,,,,,,,
1247,9,71,,f,f,f,1.660650764,1.660651088,6,,,,,,,
1242,32,71,,f,f,f,1.660257164,1.660257697,4,,,,,,,
1243,75,71,,t,f,f,1.660470197,1.660470405,2,,,,,,,
1234,71,2,f,f,t,t,1.658777894,1.660578623,4,235,243,0,0,f,f,14
1236,71,2,f,f,t,t,1.659500949,1.660578785,4,202,210,0,0,f,f,14
1233,71,71,f,f,t,t,1.658768171,1.66071603,1,,,,,f,t,
1235,71,2,f,f,t,t,1.658887986,1.660726111,5,228,236,0,0,f,f,14
1248,71,2,f,f,t,t,1.660695868,1.660969676,4,195,203,0,0,f,f,14
1251,71,2,f,f,t,t,1.660943252,1.661622199,5,188,196,0,0,f,f,14
1254,63,71,,f,f,f,1.663226655,1.663226852,2,,,,,,,
1252,71,2,f,f,t,t,1.662844086,1.665148507,3,158,166,0,0,f,f,14
1255,12,71,,f,f,f,1.663420231,1.663420498,4,,,,,,,
1256,55,71,,f,f,f,1.663598206,1.663598565,5,,,,,,,
1250,71,2,f,f,t,t,1.66086647,1.667196794,6,175,183,0,0,f,f,14
1257,77,71,,f,f,f,1.663864468,1.663864792,2,,,,,,,
1258,53,71,,f,f,f,1.66393265,1.663932963,4,,,,,,,
1249,71,71,f,f,t,t,1.660776968,1.664791204,1,,,,,f,t,
1253,71,2,f,f,t,t,1.662926076,1.665080856,2,162,170,0,0,f,f,14
1259,7,71,,f,f,f,1.664041725,1.664042465,6,,,,,,,
3706,90,228,,f,f,f,2.671893125,2.671893287,6,,,,,,,
1315,81,81,f,t,t,t,1.716970324,1.716996262,1,,,,,f,t,
1331,82,82,f,f,t,t,1.739873333,2.787183831,1,,,,,f,t,
1262,54,71,,f,f,f,1.664347812,1.664348264,6,,,,,,,
1316,81,81,t,f,t,t,1.717057106,1.717085498,1,,,,,f,t,
1263,47,71,,f,f,f,1.664362523,1.664362778,6,,,,,,,
1264,50,71,,f,f,f,1.664872708,1.664873044,6,,,,,,,
1317,81,81,f,f,t,t,1.717146262,1.718693137,1,,,,,f,t,
1265,37,71,,f,f,f,1.66494537,1.664945799,2,,,,,,,
1266,17,71,,f,f,f,1.665040301,1.665040486,3,,,,,,,
1318,81,81,t,f,t,t,1.718752894,1.734908634,1,,,,,f,t,
1320,81,81,f,t,f,f,1.734968322,1.734968322,1,,,,,,,
1319,82,82,f,f,t,t,1.734943704,1.735943287,1,,,,,f,t,
1272,37,71,,f,f,f,1.665587153,1.665587373,5,,,,,,,
1321,82,82,f,t,t,t,1.73600441,1.736179282,1,,,,,f,t,
1322,82,82,t,t,t,t,1.736240174,1.736289028,1,,,,,f,t,
1276,59,2,,f,f,f,1.665680567,1.665680961,2,,,,,,,
1323,82,82,f,t,t,t,1.736349722,1.736400116,1,,,,,f,t,
1324,82,82,f,f,t,t,1.736463426,1.736501319,1,,,,,f,t,
1325,82,82,t,f,t,t,1.736562697,1.736688194,1,,,,,f,t,
1281,46,2,,f,f,f,1.665835567,1.665835822,2,,,,,,,
1326,82,82,f,f,t,t,1.736749375,1.736799896,1,,,,,f,t,
1285,79,79,t,f,t,t,1.667528322,1.668171273,1,,,,,f,t,
1286,79,79,f,f,t,t,1.668230556,1.668344178,1,,,,,f,t,
1287,79,79,f,t,f,f,1.668403657,1.668403657,1,,,,,,,
1327,82,82,t,f,t,t,1.73686081,1.737341308,1,,,,,f,t,
1288,48,79,,f,f,f,1.669162523,1.66916272,2,,,,,,,
1328,82,82,f,t,t,t,1.737402697,1.739339271,1,,,,,f,t,
1290,67,79,,t,f,f,1.670243819,1.670243981,4,,,,,,,
1754,102,41,,t,f,f,2.293518067,2.293518183,5,,,,,,,
